date,ticker,return
2025-05-14,UPST,-0.043964
2025-05-15,AAPL,-0.004145
2025-05-15,AFRM,-0.084881
2025-05-15,AMZN,-0.024162
2025-05-15,GOOGL,-0.008526
2025-05-15,META,-0.023477
2025-05-15,MSFT,0.000419
2025-05-15,NVDA,-0.003768
2025-05-15,PLTR,-0.015824
2025-05-15,RIVN,0.032389
2025-05-15,SOFI,-0.032787
2025-05-15,TSLA,-0.013978
2025-05-15,UPST,-0.076578
2025-05-16,AAPL,-0.000899
2025-05-16,AFRM,0.015845
2025-05-16,AMZN,0.002047
2025-05-16,GOOGL,0.013601
2025-05-16,META,-0.005498
2025-05-16,MSFT,0.002516
2025-05-16,NVDA,0.004227
2025-05-16,PLTR,0.010927
2025-05-16,RIVN,0.033333
2025-05-16,SOFI,0.025792
2025-05-16,TSLA,0.020886
2025-05-16,UPST,0.014560
2025-05-19,AAPL,-0.011739
2025-05-19,AFRM,-0.016359
2025-05-19,AMZN,0.002773
2025-05-19,GOOGL,0.002106
2025-05-19,META,0.000140
2025-05-19,MSFT,0.010126
2025-05-19,NVDA,0.001256
2025-05-19,PLTR,-0.024629
2025-05-19,RIVN,0.030361
2025-05-19,SOFI,-0.013649
2025-05-19,TSLA,-0.022544
2025-05-19,UPST,-0.012687
2025-05-20,AAPL,-0.009196
2025-05-20,AFRM,-0.038097
2025-05-20,AMZN,-0.010138
2025-05-20,GOOGL,-0.015372
2025-05-20,META,-0.005200
2025-05-20,MSFT,-0.001525
2025-05-20,NVDA,-0.008778
2025-05-20,PLTR,-0.005858
2025-05-20,RIVN,0.038674
2025-05-20,SOFI,-0.033503
2025-05-20,TSLA,0.005057
2025-05-20,UPST,-0.017485
2025-05-21,AAPL,-0.023059
2025-05-21,AFRM,-0.050261
2025-05-21,AMZN,-0.014456
2025-05-21,GOOGL,0.027930
2025-05-21,META,-0.002511
2025-05-21,MSFT,-0.012223
2025-05-21,NVDA,-0.019199
2025-05-21,PLTR,-0.039892
2025-05-21,RIVN,-0.034279
2025-05-21,SOFI,-0.035418
2025-05-21,TSLA,-0.026758
2025-05-21,UPST,-0.058319
2025-05-22,AAPL,-0.003612
2025-05-22,AFRM,0.036621
2025-05-22,AMZN,0.009845
2025-05-22,GOOGL,0.013704
2025-05-22,META,0.001684
2025-05-22,MSFT,0.005060
2025-05-22,NVDA,0.007815
2025-05-22,PLTR,0.014181
2025-05-22,RIVN,-0.026316
2025-05-22,SOFI,0.030469
2025-05-22,TSLA,0.019186
2025-05-22,UPST,0.038934
2025-05-23,AAPL,-0.030244
2025-05-23,AFRM,0.006739
2025-05-23,AMZN,-0.010389
2025-05-23,GOOGL,-0.014046
2025-05-23,META,-0.014939
2025-05-23,MSFT,-0.010289
2025-05-23,NVDA,-0.011594
2025-05-23,PLTR,0.008341
2025-05-23,RIVN,-0.017599
2025-05-23,SOFI,-0.007581
2025-05-23,TSLA,-0.004985
2025-05-23,UPST,-0.008109
2025-05-27,AAPL,0.025298
2025-05-27,AFRM,0.038134
2025-05-27,AMZN,0.025026
2025-05-27,GOOGL,0.026295
2025-05-27,META,0.024336
2025-05-27,MSFT,0.023346
2025-05-27,NVDA,0.032066
2025-05-27,PLTR,0.000649
2025-05-27,RIVN,-0.016635
2025-05-27,SOFI,0.022918
2025-05-27,TSLA,0.069399
2025-05-27,UPST,0.053027
2025-05-28,AAPL,0.001049
2025-05-28,AFRM,-0.009769
2025-05-28,AMZN,-0.006310
2025-05-28,GOOGL,-0.003123
2025-05-28,META,0.001962
2025-05-28,MSFT,-0.007228
2025-05-28,NVDA,-0.005092
2025-05-28,PLTR,0.002999
2025-05-28,RIVN,0.007157
2025-05-28,SOFI,-0.005228
2025-05-28,TSLA,-0.016506
2025-05-28,UPST,-0.013638
2025-05-29,AAPL,-0.002345
2025-05-29,AFRM,0.027032
2025-05-29,AMZN,0.004787
2025-05-29,GOOGL,-0.002901
2025-05-29,META,0.002284
2025-05-29,MSFT,0.002886
2025-05-29,NVDA,0.032490
2025-05-29,PLTR,-0.011635
2025-05-29,RIVN,-0.030685
2025-05-29,SOFI,-0.011261
2025-05-29,TSLA,0.004287
2025-05-29,UPST,-0.006807
2025-05-30,AAPL,0.004501
2025-05-30,AFRM,-0.002882
2025-05-30,AMZN,-0.003354
2025-05-30,GOOGL,-0.000698
2025-05-30,META,0.003783
2025-05-30,MSFT,0.003663
2025-05-30,NVDA,-0.029169
