date,ticker,return
2025-04-17,601012,-0.000668
2025-04-17,601318,0.005613
2025-04-18,000333,-0.000423
2025-04-18,000858,-0.005885
2025-04-18,300750,-0.002389
2025-04-18,600276,-0.015990
2025-04-18,600519,-0.002586
2025-04-18,601012,-0.008016
2025-04-18,601318,0.005582
2025-04-21,000333,0.006627
2025-04-21,000858,-0.010702
2025-04-21,300750,0.026169
2025-04-21,600276,0.024375
2025-04-21,600519,-0.009541
2025-04-21,601012,0.001347
2025-04-21,601318,-0.003172
2025-04-22,000333,0.004622
2025-04-22,000858,-0.001841
2025-04-22,300750,-0.002896
2025-04-22,600276,0.036608
2025-04-22,600519,-0.001418
2025-04-22,601012,-0.004707
2025-04-22,601318,0.005768
2025-04-23,000333,0.001813
2025-04-23,000858,-0.000999
2025-04-23,300750,0.011531
2025-04-23,600276,0.002354
2025-04-23,600519,0.002066
2025-04-23,601012,0.006757
2025-04-23,601318,0.002571
2025-04-24,000333,0.015310
2025-04-24,000858,-0.007002
2025-04-24,300750,0.015085
2025-04-24,600276,0.000783
2025-04-24,600519,0.000161
2025-04-24,601012,-0.012752
2025-04-24,601318,0.010256
2025-04-25,000333,-0.002742
2025-04-25,000858,-0.000077
2025-04-25,300750,-0.001140
2025-04-25,600276,-0.016820
2025-04-25,600519,-0.001450
2025-04-25,601012,0.012237
2025-04-25,601318,0.002148
2025-04-28,000333,0.006598
2025-04-28,000858,0.013948
2025-04-28,300750,-0.007396
2025-04-28,600276,-0.005968
2025-04-28,600519,0.000000
2025-04-28,601012,0.004030
2025-04-28,601318,-0.002338
2025-04-29,000333,0.013246
2025-04-29,000858,-0.009935
2025-04-29,300750,-0.012008
2025-04-29,600276,-0.007404
2025-04-29,600519,-0.003871
2025-04-29,601012,-0.006020
2025-04-29,601318,-0.004101
2025-04-30,000333,-0.007817
2025-04-30,000858,-0.006561
2025-04-30,300750,-0.002284
2025-04-30,600276,0.030242
2025-04-30,600519,0.001943
2025-04-30,601012,-0.010767
2025-04-30,601318,-0.005686
2025-05-06,000333,0.005841
2025-05-06,000858,0.006138
2025-05-06,300750,0.000562
2025-05-06,600276,-0.001957
2025-05-06,600519,0.002069
2025-05-06,601012,0.022449
2025-05-06,601318,0.001775
2025-05-07,000333,0.004186
2025-05-07,000858,0.003861
2025-05-07,300750,0.030134
2025-05-07,600276,0.010000
2025-05-07,600519,0.003096
2025-05-07,601012,0.004657
2025-05-07,601318,0.007480
2025-05-08,000333,0.008607
2025-05-08,000858,0.013924
2025-05-08,300750,0.024978
2025-05-08,600276,0.000971
2025-05-08,600519,0.014913
2025-05-08,601012,0.011258
2025-05-08,601318,0.015240
2025-05-09,000333,0.010667
2025-05-09,000858,-0.001669
2025-05-09,300750,0.015129
2025-05-09,600276,0.024244
2025-05-09,600519,0.008231
2025-05-09,601012,-0.022921
2025-05-09,601318,-0.004042
2025-05-12,000333,0.010290
2025-05-12,000858,0.010564
2025-05-12,300750,0.035163
2025-05-12,600276,-0.040144
2025-05-12,600519,0.008371
2025-05-12,601012,0.031501
2025-05-12,601318,0.016425
2025-05-13,000333,0.006921
2025-05-13,000858,0.000150
2025-05-13,300750,0.006887
2025-05-13,600276,0.010653
2025-05-13,600519,-0.008850
2025-05-13,601012,0.015595
2025-05-13,601318,-0.002662
2025-05-14,000333,-0.000259
2025-05-14,000858,0.017069
2025-05-14,300750,0.014801
2025-05-14,600276,0.032598
2025-05-14,600519,0.028102
2025-05-14,601012,-0.006398
2025-05-14,601318,0.042509
2025-05-15,000333,-0.007653
2025-05-15,000858,-0.011755
2025-05-15,300750,-0.009216
2025-05-15,600276,0.014934
2025-05-15,600519,-0.001823
2025-05-15,601012,-0.028332
2025-05-15,601318,-0.008045
2025-05-16,000333,0.001307
